,address,company,company_link,educational,experience,info_link,name,publish_time,salary,work_place,work_type
901,"[深圳市南山区高新区科技中二路深圳软件园一期3栋6楼                                        (邮编：518057)
                            ]",深圳市傲天科技股份有限公司,https://jobs.51job.com/all/co2001975.html,招1人,3-4年经验,https://jobs.51job.com/shanghai/102943081.html?s=01&t=0,实施工程师,06-02,0.5-1万/月,深圳-南山区,系统测试
902,"[<a name=""syzw"" style=""padding-top:130px;"">&nbsp;</a>
						<div class=""t_filter on"">
							<div class=""view""><label>筛选：</label><div>所有</div></div>
							<div class=""box"" style=""display:none"">
								<div class=""btab"">
									<a track-type=""jobsButtonClick"" event-type=""5"" href=""javascript:void(0)"" name=""dq"" class=""on"">按地区</a>
									<a track-type=""jobsButtonClick"" event-type=""6"" href=""javascript:void(0)"" name=""zn"" class="""">按职能</a>
																	</div>
								<div class=""hr""></div>
								<div class=""bcon"">
									<div name=""dq"" class=""con"" style=""display:block"">
																				
										<a href=""https://jobs.51job.com/all/co2508136.html""><span class=""on"">所有</span></a>
																				<a href=""https://jobs.51job.com/beijing/co2508136.html""><span class="""">北京</span></a>									
																				<a href=""https://jobs.51job.com/shanghai/co2508136.html""><span class="""">上海</span></a>									
																				<a href=""https://jobs.51job.com/suzhou/co2508136.html""><span class="""">苏州</span></a>									
																					 <div class=""clear""></div>
																					<a href=""https://jobs.51job.com/wuhan/co2508136.html""><span class="""">武汉</span></a>									
																				<a href=""https://jobs.51job.com/all/co2508136.html""><span class=""""></span></a>									
																			</div>
									<div name=""zn"" class=""con c2"" style="""">
									   										
										<a href=""https://jobs.51job.com/all/co2508136.html""><span class=""on"">所有</span></a>
																				<a href=""https://jobs.51job.com/gaojiruanjian/co2508136.html""><span class="""">高级软件工程师</span>	</a>									
																				<a href=""https://jobs.51job.com/ruanjian/co2508136.html""><span class="""">软件工程师</span>	</a>									
																					 <div class=""clear""></div>
																					<a href=""https://jobs.51job.com/shujukuguanli/co2508136.html""><span class="""">数据库工程师/管理员</span>	</a>									
																				<a href=""https://jobs.51job.com/jsjrj-others/co2508136.html""><span class="""">其他</span>	</a>									
																				<a href=""https://jobs.51job.com/jishuyanfa/co2508136.html""><span class="""">技术研发工程师</span>	</a>									
																					 <div class=""clear""></div>
																					<a href=""https://jobs.51job.com/jidiangongchengshi/co2508136.html""><span class="""">机电工程师</span>	</a>									
																				<a href=""https://jobs.51job.com/gcjx-others/co2508136.html""><span class="""">其他</span>	</a>									
																				<a href=""https://jobs.51job.com/keyanrenyuan/co2508136.html""><span class="""">科研人员</span>	</a>									
																					 <div class=""clear""></div>
																					<a href=""https://jobs.51job.com/zhishichanquan/co2508136.html""><span class="""">知识产权/专利/商标</span>	</a>									
																				<a href=""https://jobs.51job.com/zhuanyeguwen/co2508136.html""><span class="""">专业顾问</span>	</a>									
																				<a href=""https://jobs.51job.com/hlw-others/co2508136.html""><span class="""">其他</span>	</a>									
																					 <div class=""clear""></div>
																					<a href=""https://jobs.51job.com/qianrushiruanjian/co2508136.html""><span class="""">嵌入式软件开发(Linux/单片机/PLC/DSP…)</span>	</a>									
																				<a href=""https://jobs.51job.com/ceshigongcheng/co2508136.html""><span class="""">测试工程师</span>	</a>									
																				<a href=""https://jobs.51job.com/dz-others/co2508136.html""><span class="""">其他</span>	</a>									
																					 <div class=""clear""></div>
																					<a href=""https://jobs.51job.com/xsxz-others/co2508136.html""><span class="""">其他</span>	</a>									
																				<a href=""https://jobs.51job.com/guzhangfenxi/co2508136.html""><span class="""">故障分析工程师</span>	</a>									
																				<a href=""https://jobs.51job.com/renzhenggongchengshi/co2508136.html""><span class="""">认证工程师</span>	</a>									
																					 <div class=""clear""></div>
																					<a href=""https://jobs.51job.com/anquanjingli/co2508136.html""><span class="""">环境/健康/安全经理/主管（EHS）</span>	</a>									
																				<a href=""https://jobs.51job.com/zlaq-others/co2508136.html""><span class="""">其他</span>	</a>									
																				<a href=""https://jobs.51job.com//co2508136.html""><span class=""""></span>	</a>									
																					 <div class=""clear""></div>
																				</div>
									<div name=""xz"" class=""con"" style="""">
									   									</div>
								</div>
							</div>
						</div>
					</h2>
					<div id=""joblistdata"" class=""dw_table"">
						 		<div class=""el"">
		<p class=""t1""><a target=""_blank"" href=""https://jobs.51job.com/shanghai/93857478.html?s=04"" class="" zw-name"" title=""(CT) CT研发部门 软件工程师R&amp;D Software Engineer(268369)"">(CT) CT研发部门 软件工程师R&amp;D Software Engineer(268369)</a>]",西门子（中国）有限公司 西门子中国研究院(CT),https://jobs.51job.com/all/co2508136.html,本科,3-4年经验,https://jobs.51job.com/shenzhen-baq/95145119.html?s=01&t=0,(SLC CT）网络安全工程师 Software Developer（296330）,06-02,,苏州,软件工程师
903,"[上海嘉定区金沙江西路568号B座9楼巧帛大厦                                        (邮编：201824)
                            ]",上海晶汉信息科技有限公司,https://jobs.51job.com/all/co4142142.html,大专,3-4年经验,https://jobs.51job.com/shanghai-sjq/102929901.html?s=01&t=0,Web前端开发工程师,06-02,1-1.5万/月,上海,系统工程师
904,"[广州市天河区广汕一路715号                                        (邮编：510000)
                            ]",广州点动信息科技股份有限公司,https://jobs.51job.com/all/co4326733.html,中专,无工作经验,https://jobs.51job.com/nanjing-pkq/102910087.html?s=01&t=0,业务室信息化支撑岗（广州移）,06-02,5-8千/月,佛山-禅城区,原画师
905,"[深圳市南山区蛇口后海滨路与东滨路交汇处百丽大厦15楼                                        (邮编：518000)
                            ]",意礴数字科技（深圳）有限公司,https://jobs.51job.com/all/co4270737.html,招1人,1年经验,https://jobs.51job.com/beijing-cyq/102910933.html?s=01&t=0,机器学习算法工程师（实习/全职）,06-02,1-2万/月,深圳-南山区,软件工程师
906,"[宏图街与聚源路交叉口向西50米路南三楼河南超创教育科技有限公司                                        (邮编：450000)
                            ]",河南超创教育科技有限公司,https://jobs.51job.com/all/co4460763.html,本科,1年经验,https://jobs.51job.com/wuxi-bhq/99999730.html?s=01&t=0,计算机老师/机器人教育编程老师,06-02,3-6千/月,郑州-郑东新区,软件工程师
907,"[西安市高新开发区锦业路1号绿地领海大厦A座706室                                        (邮编：710065)
                            ]",西安网是科技发展有限公司,https://jobs.51job.com/all/co2221035.html,本科,2年经验,https://jobs.51job.com/xianning/102908678.html?s=01&t=0,智能移动终端APP开发工程师,06-02,4.5-6.5千/月,西安,测绘/测量
908,"[总部：海珠区赤岗西路265号ING文化谷，分部：海珠区艺苑南路13大院2栋201                                        (邮编：510000)
                            ]",广州衣申投广告有限公司,https://jobs.51job.com/all/co4272838.html,本科,5-7年经验,https://jobs.51job.com/wuhan/102911096.html?s=01&t=0,PHP,06-02,4.5-6千/月,广州-海珠区,软件工程师
909,"[深圳市南山区平山一路云谷2期9栋                                        (邮编：518000)
                            ]",深圳市智岩科技有限公司,https://jobs.51job.com/all/co4796112.html,大专,3-4年经验,https://jobs.51job.com/shenzhen-baq/102934480.html?s=01&t=0,嵌入式软件工程师,06-02,1-2万/月,深圳-南山区,软件测试
910,"[高新区铜墩街188号                                        (邮编：215129)
                            ]",苏州晟成光伏设备有限公司,https://jobs.51job.com/all/co2483068.html,大专,2年经验,https://jobs.51job.com/changsha-ylq/102925417.html?s=01&t=0,视觉算法工程师,06-02,0.8-2.5万/月,苏州-高新区,技术支持/维护工程师
911,"[政务区新城国际D座1907室                                        (邮编：230000)
                            ]",安徽修补匠科技有限公司,https://jobs.51job.com/all/co4412815.html,大专,2年经验,https://jobs.51job.com/shenzhen/101533235.html?s=01&t=0,软件测试工程师/可实习（双休+五险一金）,06-02,4.5-6千/月,合肥,测试工程师
912,"[深圳市宝安区西乡街道前进二路134号锦联大厦A座9楼                                        (邮编：518126)
                            ]",深圳市顺时网络科技有限公司,https://jobs.51job.com/all/co3936045.html,硕士,无工作经验,https://jobs.51job.com/shenzhen-nsq/102698161.html?s=01&t=0,初级Java程序员,06-02,4.5-6千/月,深圳-宝安区,算法工程师
913,"[深圳市南山区粤海街道高新园南区科园路深圳软件产业基地5栋E座4楼                                        (邮编：518000)
                            ]",深圳市小猫信息技术有限公司,https://jobs.51job.com/all/co4021938.html,本科,1年经验,https://jobs.51job.com/hefei-ssq/102922723.html?s=01&t=0,初级运维工程师,06-02,6-8千/月,深圳-南山区,算法工程师
914,"[珠海市香洲区福田路10号                                        (邮编：519070)
                            ]",珠海博杰电子股份有限公司,https://jobs.51job.com/all/co2598073.html,大专,无工作经验,https://jobs.51job.com/taiyuan/99983966.html?s=01&t=0,高级软件架构工程师,06-02,1.5-2.5万/月,异地招聘,软件工程师
915,"[光明新区观光路3009号招商局科技园A6栋2楼                                        (邮编：518107)
                            ]",欧拓飞科技（深圳）有限公司,https://jobs.51job.com/all/co4774345.html,本科,无工作经验,https://jobs.51job.com/dongguan-hjz/101981638.html?s=01&t=0,系统开发工程师,06-02,1.5-2万/月,深圳-光明新区,其他
916,"[杭州市余杭区文一西路969号                                        (邮编：310000)
                            ]",阿里巴巴集团,https://jobs.51job.com/all/co1991749.html,本科,3-4年经验,https://jobs.51job.com/beijing/98559828.html?s=01&t=0,信息平台-嵌入式开发专家,06-02,,杭州,系统测试
